NTA Experiment Summary File,
Created with NTA 3.3 - Sample Assistant Dev Build 3.3.203,
,
[Experiment Details],,
Software Version,NTA 3.3 - Sample Assistant Dev Build 3.3.203,
Experiment Name,Milieu diff MPC28 NS 2 (D6) d200 2021-05-07 11-07-28.nano,
Operator Name,MG,
Time Captured,11:07:28  07/05/2021,
Sample Description,d200,
Pre-treatment,,
Diluent,PBS,
Remarks,,
,,
,,,,,
Filename:,Milieu diff MPC28 NS 2 (D6) d200 2021-05-07 11-07-57,Milieu diff MPC28 NS 2 (D6) d200 2021-05-07 11-09-13,Milieu diff MPC28 NS 2 (D6) d200 2021-05-07 11-10-35,Milieu diff MPC28 NS 2 (D6) d200 2021-05-07 11-18-19,Milieu diff MPC28 NS 2 (D6) d200 2021-05-07 11-20-54,
,,,,,,
[Conditions],,,,,,
Temperature/C,22.000,22.000,22.000,22.000,22.000,
Viscosity/cP,0.952941,0.952941,0.952941,0.952941,0.952941,
Camera Type,sCMOS,sCMOS,sCMOS,sCMOS,sCMOS,
Laser Type,Unknown,Unknown,Unknown,Unknown,Unknown,
Camera Level,16,16,16,16,16,
Slider Shutter,1300,1300,1300,1300,1300,
Slider Gain,512,512,512,512,512,
Shutter/ms,32.500000,32.500000,32.500000,32.500000,32.500000,
Camera Histogram Upper Limit,2470,2470,2470,2470,2470,
Camera Histogram Lower Limit,0,0,0,0,0,
Frame rate/fps,24.982500,24.982500,24.982500,24.982500,24.982500,
Syringe Pump Speed/AU,50,50,50,50,50,
,,,,,,
[Settings],,,,,,
Detection Threshold,5,5,5,5,5,
Max Jump Mode,Auto,Auto,Auto,Auto,Auto,
Max Jump Distance,17.4211,18.8897,16.3149,21.1750,15.0451,
Blur,Auto,Auto,Auto,Auto,Auto,
Min Track Length,Auto,Auto,Auto,Auto,Auto,
First frame,0,0,0,0,0,
Total frames analysed,1498,1498,1498,1498,1498,
,,,,,,
[Exclusion Regions]
No Exclusion Regions Used,,,,,,

[Results],,,,,,Average,Standard Error,
438.0,64625968640830,135215035193568,55666825860541,6977820691833,62427360763447,64982602230044,20482418628067,
442.0,66069144149271,132417469186478,56915544049208,6869554197152,62056526833731,64865647683168,19999173932359,
446.0,67438743663721,126769578718853,58207312300025,6884281552540,61530662177947,64166115682617,19044113463568,
450.0,68725063113740,119021212874928,59549303006836,7022553584326,60864376328543,63036501781675,17777919849013,
454.0,69920533358741,109950641519542,60948110608569,7289824525788,60073653525185,61636552707565,16369726606762,
458.0,71019957071963,100268955361792,62409488587994,7696656796263,59175484476799,60114108458962,14975126522817,
462.0,72020603536993,90561592364654,63938075898914,8259070911031,58187474574239,58593363457166,13719566572296,
466.0,72922165956186,81265233985818,65537122597007,8999021855487,57127446328354,57170198144570,12686931700994,
470.0,73726595691983,72671706812858,67208224780748,9944962492953,56013053858616,55912908727432,11913922593644,
474.0,74437835406100,64948466491062,68951079270098,11132427463408,54861425693053,54866246864744,11392382799890,
478.0,75061477769432,58166340290483,70763268796382,12604535795559,53688849298080,54056894389987,11080650938890,
482.0,75604378169656,52327792865197,72640088775098,14412267005713,52510507075026,53499006778138,10920509521312,
486.0,76074248920324,47391765427781,74574426828626,16614316364051,51340269510034,53199005410163,10853118939794,
490.0,76479259432511,43293405381297,76556705902745,19276286654834,50190547182993,53159240910876,10829282234199,
494.0,76827662352959,39958519701226,78574900847882,22468937332329,49072199785575,53380444003994,10813794359312,
498.0,77127460524811,37313413423834,80614636516980,26265203745373,47994497417223,53863042325644,10786221943656,
502.0,77386124427396,35291098410234,82659372647758,30735739184418,46965127353465,54607492404654,10740492270683,
506.0,77610364991939,33834871819165,84690677050666,35942841388241,45990238240083,55613798698019,10684556417612,
510.0,77805962689762,32900122416981,86688584058089,41932817614103,45074513200164,56880399995820,10640183048229,
514.0,77977650702704,32455027258440,88632030095938,48727119311745,44221263530962,58402618179958,10641904941580,
518.0,78129047828656,32480607538152,90499353028039,56312917384180,43432535362950,60170892228395,10733404198387,
522.0,78262635466518,32970445217781,92268837091680,64634142633305,42709222695158,62169056620889,10959746251136,
526.0,78379772422039,33930227335522,93919281299464,73584307368260,42051181458100,64372953976677,11355717912687,
530.0,78480741211968,35377179411845,95430566588236,83002562083122,41457340558912,66749677970817,11933782837414,
534.0,78564819852334,37339366636562,96784196090294,92674340683375,40925807130044,69257706078522,12677037678699,
538.0,78630373648681,39854775527998,97963783850541,102337558466963,40453964357985,71848091170434,13540309855973,
542.0,78674962141892,42970035824616,98955470084122,111694659189243,40038561264042,74466737700783,14457985452469,
546.0,78695457012077,46738602168913,99748245427093,120429945975779,39675794617940,77057609040360,15354721365163,
550.0,78688167344798,51218191071360,100334172176362,128230728018490,39361383778161,79566528477834,16156040285347,
554.0,78648969183632,56467267674651,100708496727572,134810060057502,39090639673585,81945086663388,16797705567818,
558.0,78573436716555,62540408692961,100869653737968,139928422585520,38858529381358,84154090222872,17233933052132,
562.0,78456972771655,69482443262078,100819168425293,143411703562258,38659737833178,86166005170893,17444771469606,
566.0,78294936542441,77321401077800,100561468411867,145163315063648,38488728117923,87965969842736,17442786564233,
570.0,78082766642247,86060480037198,100103620310096,145169121867829,38339801665257,89551158104525,17278634518138,
574.0,77816097722176,95669476222351,99455008649282,143494900850846,38207159317217,90928528552374,17043883889215,
578.0,77490868999354,106076375805554,98626975743379,140277080414741,38084963947956,92111252982197,16867160053564,
582.0,77103423152031,117160053523106,97632440805104,135708335606888,37967404901675,93114331597761,16897325150051,
586.0,76650594161968,128745203846117,96485515233045,130020107233041,37848764111130,93950036917060,17269634904354,
590.0,76129782836510,140600689931839,95201128808012,123464227833598,37723483360019,94623862553996,18063295239983,
594.0,75539018930149,152442378142377,93794678822623,116295612513102,37586231785851,95131584038820,19273773256752,
598.0,74877009013558,163941199597899,92281711220786,108757506637626,37431972408553,95457879775684,20817674440645,
602.0,74143169505016,174736648362646,90677639884369,101070199928927,37256026232542,95576736782700,22562329195393,
606.0,73337644580441,184455238209408,88997507470107,93423536079779,37054132320965,95453611732140,24358476146454,
610.0,72461309004977,192732692270968,87255788808326,85973058254496,36822502189562,95049070105666,26063134334406,
614.0,71515756269382,199237960931474,85466235906285,78839283962993,36557866916973,94323420797421,27552057750358,
618.0,70503272754720,203696689500619,83641762084271,72109410037418,36257515515056,93241729978417,28725659737967,
622.0,69426798974622,205911601110856,81794361702622,65840693049648,35919323337509,91778555635051,29511577196280,
626.0,68289879241301,205777480713777,79935061273875,60064798944480,35541769612792,89921797957245,29865399642973,
630.0,67096601356048,203289029224719,78073897438202,54792529066076,35123943548692,87675200126747,29770056972900,
634.0,65851528126633,198540714927944,76219917247147,50018472472306,34665538848652,85059234324536,29233966099917,
638.0,64559622654256,191718737729231,74381196382084,45725278829198,34166836880949,82110334495144,28288001308784,
642.0,63226169406793,183086171586962,72564871266125,41887374195205,33628679127742,78878653116565,26981462020733,
646.0,61856693101400,172963105208879,70777181455139,38474044395044,33052429891147,75424690810322,25377343196570,
650.0,60456877360624,161704050364727,69023519169148,35451885034504,32439930530473,71815252491895,23547306550854,
654.0,59032484986917,149674985861970,67308483311884,32786665613207,31793446735309,68119213301857,21566780236374,
658.0,57589281529075,137232176394318,65635935797480,30444682156277,31115610495328,64403537274496,19510578507215,
662.0,56132963600751,124704427076746,64009058439976,28393683618023,30409358506455,60729898248390,17449342316246,
666.0,54669093167020,112379815987943,62430409052632,26603457087540,29677868756234,57152128810274,15446972921672,
670.0,53203038752155,100497303001382,60901975744065,25046149829010,28924496964941,53714592858311,13559075574698,
674.0,51739924252089,89243040705268,59425228686376,23696395705062,28152714432654,50451460756290,11832250245584,
678.0,50284585769370,78750777701649,58001168868162,22531301873056,27366048667860,47386776576019,10303852088281,
682.0,48841536636741,69105475176738,56630373537469,21530340299020,26568027963512,44535150722696,9001608248611,
686.0,47414940565479,60349150897939,55313038190798,20675178446330,25762130854975,41902887791104,7942352172480,
690.0,46008592652741,52487993729179,54049015081056,19949474855796,24951741154180,39489363494590,7129508757412,
694.0,44625907812294,45499916770073,52837848304896,19338658326061,24140109016945,37288488046054,6550283020774,
698.0,43269916057349,39341896215624,51678805594140,18829703935250,23330318275798,35290128015632,6175213378615,
702.0,41943263963323,33956638825257,50570906982063,18410915028383,22525260066557,33481396973117,5962536214086,
706.0,40648221570848,29278305445378,49512950547086,18071717304175,21727612598849,31847761493267,5866455119624,
710.0,39386693953115,25237173714085,48503535458217,17802469041828,20939826772313,30373939787912,5845266065882,
714.0,38160236663050,21763241753318,47541082560564,17594290100044,20164117222734,29044593659942,5866026968761,
718.0,36970074291337,18788855575411,46623852748440,17438911410180,19402458295720,27844830464218,5905460325974,
722.0,35817121401208,16250490217419,45749963379137,17328546112111,18656584388046,26760541099584,5948603275740,
726.0,34702005156302,14089834933066,44917402983800,17255783111943,17927994065873,25778604050197,5986729446311,
730.0,33625089019222,12254333502098,44124044533512,17213503566654,17217957361327,24886985596563,6015393201798,
734.0,32586496967096,10697318741027,43367657519471,17194820538134,16527525660721,24074763885290,6032892377218,
738.0,31586137742779,9377861324830,42645919105348,17193041744950,15857543625017,23332100708585,6039166141773,
742.0,30623728733446,8260431353633,41956424607873,17201654936179,15208662622355,22650180450697,6035047773722,
746.0,29698819139900,7314449653783,41296697558018,17214334899969,14581355199901,22021131290314,6021778766396,
750.0,28810812167795,6513786363958,40664199588803,17224970504624,13975930174915,21437939760019,6000705650711,
754.0,27958986034937,5836247809848,40056340386727,17227709477970,13392547979878,20894366337872,5973100893681,
758.0,27142513645863,5263079276861,39470487930985,17217017904783,12831235951661,20384866942031,5940066448954,
762.0,26360480835432,4778500915286,38903979227782,17187750721088,12291903308143,19904523001546,5902491435063,
766.0,25611903126961,4369286303916,38354131725083,17135228874272,11774355606067,19448981127260,5861044484752,
770.0,24895740987584,4024387711951,37818255566164,17055318368204,11278308520315,19014402230843,5816187482292,
774.0,24210913594292,3734608379987,37293666807575,16944506184474,10803400826548,18597419158575,5768201553485,
778.0,23556311148833,3492319771547,36777701688846,16799968111677,10349206505979,18195101445376,5717218968433,
782.0,22930805798972,3291220369320,36267731997351,16619623850596,9915245922880,17804925587824,5663256541285,
786.0,22333261238005,3126131914530,35761181522882,16402175393945,9500996052338,17424749224340,5606247489048,
790.0,21762541064581,2992828787030,35255543543324,16147125576821,9105899758036,17052787745958,5546069750394,
794.0,21217515991341,2887896327690,34748399226503,15854774803365,8729374137834,16687592097347,5482569587854,
798.0,20697069994280,2808614189550,34237436775221,15526195199741,8370817968966,16328026825552,5415579967656,
802.0,20200105495640,2752861183315,33720471084718,15163182732440,8029618295347,15973247758292,5344933758768,
806.0,19725547671924,2719038497042,33195463625847,14768189067718,7705156207062,15622679013919,5270472224081,
810.0,19272347975944,2706008581191,32660542215967,14344236042031,7396811867223,15275989336471,5192049591332,
814.0,18839486957859,2713047374956,32114020294937,13894816487312,7103968844255,14933067991864,5109534688726,
818.0,18425976465391,2739807894448,31554415288048,13423785753424,6826017808865,14594000642035,5022810714900,
822.0,18030861298104,2786293501169,30980465613834,12935248564142,6562359654669,14259045726384,4931774197963,
826.0,17653220384955,2852839417520,30391145884006,12433445830045,6312408100093,13928611923324,4836334105099,
830.0,17292167548564,2940101254831,29785679847352,11922645746387,6075591826958,13603237244818,4736411921660,
834.0,16946851913864,3049049469650,29163550650114,11407042970980,5851356208362,13283570242594,4631943360242,
838.0,16616458013220,3180968767529,28524508022716,10890668966981,5639164675232,12970353689136,4522882221656,
842.0,16300205634656,3337461532329,27868572056525,10377315776161,5438499767458,12664410953426,4409206845534,
846.0,15997349454788,3520454375020,27196033303456,9870474628434,5248863911893,12366635134718,4290929590472,
850.0,15707178493231,3732206871232,26507449014008,9373289956268,5069779965928,12077980860133,4168109900162,
854.0,15429015420897,3975321493818,25803635423047,8888528620577,4900791561742,11799458504016,4040871768031,
858.0,15162215750501,4252753648202,25085656094257,8418563506897,4741463282922,11532130456556,3909426831290,
862.0,14906166933948,4567820588485,24354806439853,7965370141560,4591380701862,11277108961141,3774104926656,
866.0,14660287387930,4924207836209,23612594637814,7530534617003,4450150303284,11035554956448,3635394737827,
870.0,14424025466106,5325971548809,22860719270436,7115270901224,4317399316348,10808677300585,3493998147259,
874.0,14196858393558,5777535100536,22101044101096,6720445525788,4192775475196,10597731719235,3350902988221,
878.0,13978291176894,6283677957518,21335570487140,6346607680689,4075946725360,10404018805520,3207479813997,
882.0,13767855501273,6849514765982,20566407992229,5994022868814,3966600891282,10228880403916,3065608394191,
886.0,13565108623850,7480462447175,19795743808797,5662708463158,3864445318229,10073693732242,2927837436106,
890.0,13369632271513,8182193025728,19025811628514,5352469742118,3769206500120,9939862633598,2797573609543,
894.0,13181031549461,8960569934338,18258860605203,5062935230683,3680629703237,9828805404584,2679278509345,
898.0,12998933865957,9821565662132,17497125040127,4793590429962,3598478594388,9741938718513,2578619066527,
902.0,12822987877587,10771158873072,16742795385552,4543809260412,3522534880881,9680657255500,2502467871820,
906.0,12652862458489,11815209537877,15997991110200,4312882764988,3452597968631,9646308768037,2458605810367,
910.0,12488245696270,12959311218700,15264735902875,4100044811173,3388484643748,9640164454553,2455000326868,
914.0,12328843916708,14208620432815,14544935610778,3904494692205,3330028782198,9663384686941,2498695572701,
918.0,12174380738798,15567664003613,13840359220840,3725416657271,3277081091397,9716980342383,2594635881420,
922.0,12024596161267,17040126474543,13152623099186,3561996499515,3229508887023,9801770224307,2744925923979,
926.0,11879245681305,18628620989707,12483178609613,3413435402027,3187195907799,9918335318090,2948852554152,
930.0,11738099445943,20334448490962,11833303139980,3278961289233,3150042170529,10066970907329,3203550169768,
934.0,11600941436259,22157351585159,11204094479082,3157837958117,3117963867312,10247637865186,3504889689703,
938.0,11467568684386,24095270917702,10596468408457,3049372274471,3090893306462,10459914718296,3848217561353,
942.0,11337790523103,26144113255034,10011159305788,2952919717601,3068778898360,10702952339977,4228798040284,
946.0,11211427867650,28297541622543,9448723500632,2867888545866,3051585187172,10975433344773,4641991080564,
950.0,11088312529325,30546798653447,8909545080017,2793742838183,3039292929038,11275538406002,5083261969854,
954.0,10968286560265,32880574667211,8393843811129,2730004645301,3031899217095,11600921780200,5548110137309,
958.0,10851201628796,35284931814381,7901684830754,2676255461408,3029417653359,11948698277740,6031974697600,
962.0,10736918424631,37743294818620,7432989745356,2632137202717,3031878567179,12315443751701,6530148227531,
966.0,10625306093191,40236517369937,6987548790690,2597352856381,3039329279635,12697210877967,7037713555091,
970.0,10516241698230,42743031065613,6565033714096,2571666940890,3051834412846,13089561566335,7549509142794,
974.0,10409609711979,45239080996990,6165011064571,2554905898680,3069476242725,13487616782989,8060124010728,
978.0,10305301531949,47699048727207,5786955603610,2546958523134,3092355093201,13886123895820,8563920882965,
982.0,10203215023553,50095859636144,5430263581992,2547776505613,3120589769397,14279540903340,9055085078705,
986.0,10103254087675,52401467603862,5094265662500,2557375173487,3154318026554,14662136110816,9527695960118,
990.0,10005328252325,54587405983138,4778239304611,2575834477272,3193697070815,15028101017632,9975817208406,
994.0,9909352287503,56625390012210,4481420463016,2603300273596,3238904087125,15371673424690,10393601730831,
998.0,9815245842396,58487952487842,4203014486553,2639985940667,3290136788585,15687267109209,10775406597937,
1002.0,9722933104055,60149091888939,3942206136623,2686174353764,3347613980588,15969603892794,11115913102377,
1006.0,9632342476680,61584910413344,3698168673999,2742220239901,3411576131885,16213843587162,11410246859626,
1010.0,9543406280661,62774218717645,3470071989459,2808552922706,3482285943511,16415707170796,11654092873291,
1014.0,9456060470541,63699084623114,3257089776765,2885679460616,3560028905107,16571588647229,11843800689705,
1018.0,9370244371055,64345304685209,3058405765990,2974188173282,3645113826692,16678651364446,11976475178138,
1022.0,9285900430451,64702780261699,2873219051107,3074752542338,3737873332360,16734905123591,12050049088865,
1026.0,9202973990266,64765783421398,2700748558310,3188135463258,3838664300670,16739261146780,12063334339794,
1030.0,9121413070788,64533102512510,2540236710876,3315193814497,3947868234733,16691562868681,12016049928067,
1034.0,9041168171438,64008062205069,2390952352888,3456883298400,4065891543154,16592591514190,11908825409547,
1038.0,8962192085303,63198418054014,2252192998113,3614263495192,4193165711079,16444046468740,11743179984074,
1042.0,8884439727118,62116130798462,2123286472084,3788503056653,4330147338738,16248501478611,11521478312184,
1046.0,8807867973963,60777030433970,2003592015428,3980884949667,4477318022941,16009338679194,11246865217735,
1050.0,8732435517995,59200384307639,1892500914904,4192811641724,4635184055200,15730663287492,10923182355265,
1054.0,8658102730557,57408386880840,1789436725947,4425810100659,4804275908438,15417202469288,10554870707653,
1058.0,8584831537005,55425591228401,1693855146901,4681536459556,4985147482703,15074192370913,10146863411087,
1062.0,8512585301629,53278303712280,1605243600941,4961780175054,5178375079024,14707257573786,9704473881283,
1066.0,8441328722088,50993963566738,1523120577059,5268467483585,5384556069538,14322287283802,9233284560830,
1070.0,8371027732757,48600528411804,1447034776713,5603663935835,5604307231419,13925312417706,8739041870396,
1074.0,8301649416443,46125885081281,1376564107849,5969575765558,5838262711996,13522387416625,8227563203636,
1078.0,8233161923940,43597302765275,1311314563252,6368549825513,6087071592846,13119480134165,7704662166699,
1082.0,8165534400911,41040942511749,1250919015566,6803071801733,6351395021719,12722372550336,7176098873352,
1086.0,8098736921603,38481433809326,1195035956953,7275762398509,6631902882886,12336574393855,6647563140495,
1090.0,8032740428946,35941525489939,1143348207310,7789371171791,6929269979113,11967251055420,6124700054060,
1094.0,7967516680580,33441814735846,1095561611227,8346767679352,7244171701937,11619166481789,5613189627158,
1098.0,7903038200392,31000554721585,1051403740442,8950929613577,7577279171305,11296641089460,5118894688968,
1102.0,7839278235162,28633538505625,1010622615537,9604927588662,7929253831123,11003524155222,4648091811709,
1106.0,7776210715952,26354054311245,972985457902,10311906269847,8300741493726,10743179649734,4207793410873,
1110.0,7713810223842,24172905366414,938277480584,11075061559514,8692365833824,10518484092835,3806141490627,
1114.0,7652051959724,22098486037298,906300724617,11897613595090,9104721341122,10331834731570,3452777727378,
1118.0,7590911717779,20136905083932,876872945617,12782775367576,9538365750441,10185166173069,3158935822798,
1122.0,7530365862371,18292146458624,849826553903,13733716838407,9993811978760,10079973538413,2936776810088,
1126.0,7470391308055,16566258102788,825007610158,14753524516269,10471519610050,10017340229464,2797427153762,
1130.0,7410965502431,14959559608288,802274877547,15845156554834,10971885980968,9997968504814,2747807084218,
1134.0,7352066411585,13470860317129,781498930366,17011393546129,11495236933128,10022211227667,2787759780292,
1138.0,7293672507893,12097680359019,762561318560,18254785311332,12041817310741,10090103361509,2909679107431,
1142.0,7235762759951,10836468192563,745353786917,19577594129110,12611781295473,10201392032803,3101113349821,
1146.0,7178316624413,9682809351691,729777547289,20981734988233,13205182683248,10355564238975,3348425757328,
1150.0,7121314039570,8631622242902,715742601864,22468713602813,13821965220063,10551871541442,3639437814009,
1154.0,7064735420452,7677337940003,703167115291,24039563080406,14461953125320,10789351336294,3964496300943,
1158.0,7008561655296,6814061942417,691976833265,25694780280744,15124841941424,11066844530629,4316465838346,
1162.0,6952774103227,6035716772894,682104545119,27434263040377,15810189856989,11383009663721,4690269492067,
1166.0,6897354592982,5336165073552,673489587872,29257249559902,16517409657690,11736333694400,5082349736969,
1170.0,6842285422555,4709313507952,666077389222,31162261350130,17245761463109,12125139826593,5490199925469,
1174.0,6787549359618,4149198291329,659819046946,33147051204902,17994346409689,12547592862497,5912000960005,
1178.0,6733129642607,3650053557520,654670942270,35208557706458,18762101438691,13001702657509,6346353858685,
1182.0,6679009982359,3206364040090,650594384775,37342867768331,19547795343702,13485326303852,6792087919451,
1186.0,6625174564186,2812903710597,647555286565,39545188677804,20350026224619,13996169692754,7248125197953,
1190.0,6571608050299,2464762093909,645523863423,41809831011101,21167220483900,14531789100526,7713386109500,
1194.0,6518295582485,2157359985057,644474360866,44130203659307,21997633486417,15089593414826,8186725027440,
1198.0,6465222784964,1886456239490,644384803027,46498822021007,22839351986303,15666847566958,8666887964088,
1202.0,6412375767332,1648147213394,645236762470,48907330191825,23690298403156,16260677667635,9152486756525,
1206.0,6359741127535,1438860305681,647015149064,51346537714258,24548237005885,16868078260485,9641985814969,
1210.0,6307305954797,1255342909654,649708016218,53806471150774,25410782035906,17485922013470,10133698616014,
1214.0,6255057832458,1094647929489,653306382797,56276440414837,26275407772567,18110972066430,10625791888681,
1218.0,6202984840641,954116862079,657804069186,58745119449067,27139460513338,18739897146862,11116295958588,
1222.0,6151075558726,831361294224,663197546024,61200640485804,28000172409783,19369289458912,11603120061540,
1226.0,6099319067567,724243523002,669485794213,63630700775572,28854677068544,19995685245779,12084071666198,
1230.0,6047704951413,630856876101,676670174882,66022680332881,29700026794967,20615587826049,12556878993195,
1234.0,5996223299506,549506190977,684754308069,68363768939913,30533211326476,21225492812988,13019216011688,
1238.0,5944864707305,478688807443,693743958913,70641100375993,31351177873925,21821915144716,13468729252496,
1242.0,5893620277324,417076338131,703646930263,72841891614843,32150852262710,22401417484654,13903065813492,
1246.0,5842481619544,363497404481,714472960597,74953584561674,32929160942027,22960639497665,14319901957993,
1250.0,5791440851377,316921461879,726233626266,76963987792149,33683053610858,23496327468506,14716971727420,
1254.0,5740490597173,276443785131,738942247064,78861415713284,34409526193683,24005363707267,15092095011451,
1258.0,5689623987235,241271643429,752613794218,80634822590350,35105643887831,24484795180613,15443204545073,
1262.0,5638834656343,210711661071,767264799898,82273928977084,35768563998242,24931860818527,15768371335381,
1266.0,5588116741763,184158335202,782913267409,83769338243428,36395558274294,25344016972419,16065828062295,
1270.0,5537464880743,161083663475,799578581258,85112641112614,36984034467466,25718960541111,16333990047197,
1274.0,5486874207471,141027821791,817281416314,86296506388791,37531556837681,26054649334410,16571473441134,
1278.0,5436340349514,123590823984,836043645336,87314756370684,38035865350385,26349319307981,16777110348805,
1282.0,5385859423717,108425090764,855888244173,88162425793389,38494893324996,26601498375408,16949960674309,
1286.0,5335428031564,95228853433,876839193951,88835803510860,38906783318401,26810016581642,17089320548009,
1290.0,5285043254013,83740318394,898921379640,89332456512145,39269901053750,26974012503588,17194727268601,
1294.0,5234702645793,73732520468,922160484408,89651236245011,39582847234594,27092935826055,17265960768686,
1298.0,5184404229179,65008796330,946582879201,89792267589200,39844467116683,27166546122119,17303041683616,
1302.0,5134146487253,57398813338,972215507051,89756921168440,40053857743712,27194907943959,17306226170309,
1306.0,5083928356649,50755093531,999085761646,89547770006757,40210372788439,27178382401404,17275997683430,
1310.0,5033749219799,44949977309,1027221359738,89168531812052,40313624975946,27117615468969,17213055969284,
1314.0,4983608896694,39872976068,1056650207036,88623998403648,40363486100830,27013523316855,17118303581926,
1318.0,4933507636168,35428467818,1087400257253,87919953985509,40360084683999,26867275006149,16992830260620,
1322.0,4883446106716,31533694313,1119499364065,87063084102045,40303801346979,26680272922824,16837895532506,
1326.0,4833425386876,28117022547,1152975125782,86060877195901,40195262011434,26454131348508,16654909918780,
1330.0,4783446955174,25116437488,1187854722598,84921520722028,40035329058769,26190653579211,16445415127787,
1334.0,4733512679658,22478236624,1224164746365,83653793757369,39825090608482,25891808005700,16211063613841,
1338.0,4683624807041,20155900313,1261931022907,82266957988976,39565848094273,25559703562702,15953597867900,
1342.0,4633785951472,18109114999,1301178426951,80770648867386,39259102333472,25196564938856,15674829785968,
1346.0,4583999082951,16302929165,1341930689861,79174768583289,38906538297960,24804707916645,15376620434530,
1350.0,4534267515410,14707024363,1384210200431,77489382370227,38510008803476,24386515182781,15060860500715,
1354.0,4484594894493,13295085898,1428037799068,75724619459876,38071517338943,23944412915656,14729451679438,
1358.0,4434985185040,12044259730,1473432565820,73890579826907,37593200258496,23480848419199,14384289211822,
1362.0,4385442658306,10934683886,1520411602771,71997247662420,37077308556306,22998269032738,14027245749881,
1366.0,4335971878950,9949084213,1568989811426,70054412314862,36526189438389,22499102505568,13660156682918,
1370.0,4286577691789,9072425667,1619179665816,68071597240622,35942267896761,21985738984131,13284807022436,
1374.0,4237265208378,8291611497,1670990982148,66057997317259,35328028479771,21460514719811,12902919905389,
1378.0,4188039793405,7595223728,1724430685908,64022424693922,34685997438621,20925697567117,12516146740986,
1382.0,4138907050956,6973299223,1779502577448,61973263190802,34018725414586,20383474306603,12126058994859,
1386.0,4089872810646,6417136422,1836207097163,59918431112142,33328770814258,19835939794126,11734141576271,
1390.0,4040943113668,5919128492,1894541091459,57865352209508,32618684002178,19285087909061,11341787769780,
1394.0,3992124198763,5472619230,1954497580823,55820934422972,31890992421452,18732804248648,10950295632423,
1398.0,3943422488151,5071778577,2016065531347,53791555937966,31148186733956,18180860493999,10560865760910,
1402.0,3894844573434,4711495011,2079229631185,51783058025591,30392708052893,17630910355623,10174600320747,
1406.0,3846397201504,4387282496,2143970073465,49800744082202,29626936321972,17084486992328,9792503220239,
1410.0,3798087260480,4095199968,2210262347233,47849384249278,28853179877672,16543001786926,9415481306682,
1414.0,3749921765692,3831781628,2278077038087,45933224975938,28073666214167,16007744355102,9044346459601,
1418.0,3701907845735,3593976561,2347379640181,44056002882075,27290533954798,15479883659870,8679818456218,
1422.0,3654052728625,3379096387,2418130381319,42220962287629,26505826019414,14960470102675,8322528486892,
1426.0,3606363728063,3184769866,2490284062870,40430875792388,25721483963918,14450438463421,7973023203013,
1430.0,3558848229847,3008903476,2563789916256,38688067317742,24939343456698,13950611564804,7631769186055,
1434.0,3511513678435,2849647186,2638591477739,36994437056248,24161130846626,13461704541247,7299157734075,
1438.0,3464367563692,2705364691,2714626483221,35351487814445,23388460768712,12984329598952,6975509870368,
1442.0,3417417407831,2574607527,2791826784727,33760352277706,22622834726547,12519001160868,6661081488070,
1446.0,3370670752577,2456092535,2870118290186,32221820771578,21865640585106,12066141298396,6356068553842,
1450.0,3324135146561,2348682221,2949420928054,30736369140993,21118152903400,11626085360246,6060612303241,
1454.0,3277818132967,2251367650,3029648638240,29304186415323,20381534033635,11199087717563,5774804369641,
1458.0,3231727237448,2163253503,3110709390667,27925201973169,19656835912014,10785327553360,5498691797500,
1462.0,3185869956325,2083545050,3192505232717,26599111964993,18945002465854,10384914632988,5232281899257,
1466.0,3140253745085,2011536763,3274932366626,25325404793592,18246872562300,9997895000873,4975546922990,
1470.0,3094886007185,1946602364,3357881257785,24103385491433,17563183425327,9624256556819,4728428505069,
1474.0,3049774083189,1888186132,3441236774693,22932198870199,16894574449994,9263934472842,4490841888480,
1478.0,3004925240232,1835795289,3524878361148,21810851350593,16241591345771,8916816418607,4262679892951,
1482.0,2960346661832,1788993354,3608680241068,20738231410062,15604690544168,8582747570097,4043816627751,
1486.0,2916045438066,1747394318,3692511656099,19713128612238,14984243809736,8261535382091,3834110941699,
1490.0,2872028556099,1710657559,3776237135990,18734251204657,14380542997655,7952954110392,3633409607774,
1494.0,2828302891094,1678483394,3859716801434,17800242291179,13793804905503,7656749074521,3441550241485,
1498.0,2784875197500,1650609198,3942806698892,16909694601911,13224176171302,7372640655761,3258363952965,
1502.0,2741752100722,1626806018,4025359166642,16061163897476,12671738174508,7100328029073,3083677732444,
1506.0,2698940089189,1606875631,4107223231070,15253181055522,12136511901175,6839492630517,2917316567347,
1510.0,2656445506809,1590647983,4188245031952,14484262896236,11618462738975,6589801364391,2759105286701,
1514.0,2614274545831,1577978988,4268268275288,13752921810299,11117505172132,6350909556507,2608870124773,
1518.0,2572433240098,1568748621,4347134711934,13057674257492,10633507350521,6122463661733,2466439990975,
1522.0,2530927458710,1562859300,4424684640124,12397048207253,10166295511142,5904103735306,2331647427195,
1526.0,2489762900085,1560234511,4500757429683,11769589594150,9715658233953,5695465678476,2204329227157,
1530.0,2448945086426,1560817656,4575192065580,11173867861688,9281350517567,5496183269783,2084326685702,
1534.0,2408479358588,1564571116,4647827708219,10608480667195,8863097663529,5305889993729,1971485440038,
1538.0,2368370871343,1571475491,4718504267717,10072057819102,8460598960900,5124220678911,1865654861381,
