NTA Experiment Summary File,
Created with NTA 3.3 - Sample Assistant Dev Build 3.3.203,
,
[Experiment Details],,
Software Version,NTA 3.3 - Sample Assistant Dev Build 3.3.203,
Experiment Name,EMT4 d200 2021-04-01 16-50-46.nano,
Operator Name,MG,
Time Captured,16:50:46  01/04/2021,
Sample Description,d200,
Pre-treatment,,
Diluent,pbs,
Remarks,,
,,
,,,,,
Filename:,EMT4 d200 2021-04-01 16-51-06,EMT4 d200 2021-04-01 16-52-19,EMT4 d200 2021-04-01 16-53-33,EMT4 d200 2021-04-01 16-54-46,EMT4 d200 2021-04-01 16-55-59,
,,,,,,
[Conditions],,,,,,
Temperature/C,26.791,26.745,26.717,26.690,26.651,
Viscosity/cP,0.853577,0.854451,0.854984,0.855498,0.856241,
Camera Type,sCMOS,sCMOS,sCMOS,sCMOS,sCMOS,
Laser Type,Unknown,Unknown,Unknown,Unknown,Unknown,
Camera Level,16,16,16,16,16,
Slider Shutter,1300,1300,1300,1300,1300,
Slider Gain,512,512,512,512,512,
Shutter/ms,32.500000,32.500000,32.500000,32.500000,32.500000,
Camera Histogram Upper Limit,2470,2470,2470,2470,2470,
Camera Histogram Lower Limit,0,0,0,0,0,
Frame rate/fps,24.982500,24.982500,24.982500,24.982500,24.982500,
Syringe Pump Speed/AU,50,50,50,50,50,
,,,,,,
[Settings],,,,,,
Detection Threshold,5,5,5,5,5,
Max Jump Mode,Auto,Auto,Auto,Auto,Auto,
Max Jump Distance,16.2234,15.5548,17.4371,17.0212,16.0141,
Blur,Auto,Auto,Auto,Auto,Auto,
Min Track Length,Auto,Auto,Auto,Auto,Auto,
First frame,0,0,0,0,0,
Total frames analysed,1498,1498,1498,1498,1498,
,,,,,,
[Exclusion Regions]
No Exclusion Regions Used,,,,,,

[Results],,,,,,Average,Standard Error,
862.0,283075690059546,146366873661279,155682672304438,209409364460942,236810649405754,206269049978392,25484468961394,
866.0,262869797147445,128291658250437,149407364166379,203367943779113,230754256501481,194938203968971,24983365379174,
870.0,243409047866491,111825111205138,143390610975383,197451379524870,224756224782916,184166474870960,24728165033187,
874.0,224771587177766,96936443112208,137628967198099,191666958187643,218824471484233,173965685431990,24658413026613,
878.0,207016845800959,83572775094751,132118052199824,186020137684386,212966266854802,164338815526945,24715838947611,
882.0,190186813393175,71663389382911,126852682341571,180514696118300,207188246467673,155281165540726,24849136317333,
886.0,174307537164737,61123884906373,121826996513623,175152888055979,201496424867208,146781546301584,25016290345703,
890.0,159390768268103,51860106316051,117034574172708,169935604164006,195896210645319,138823452713237,25184974667104,
894.0,145435686126520,43771744439688,112468545205353,164862530688953,190392422990790,131386185890261,25331756368748,
898.0,132430640156631,36755535913473,108121691173721,159932305888250,184989309711909,124445896568797,25440740245923,
902.0,120354858356122,30708018001895,103986537710425,155142671104027,179690566690641,117976530372622,25502072352667,
906.0,109180082358940,25527820157141,100055438011607,150490614704615,174499358688985,111950662784258,25510534558729,
910.0,98872098315869,21117495800940,96320647535236,145972507590735,169418341395098,106340218127576,25464332911137,
914.0,89392141973240,17384915619278,92774390141421,141584229372067,164449684569670,101117072335135,25364107492249,
918.0,80698164352198,14244257171318,89408916016920,137321284664942,159595096131487,96253543667373,25212153263964,
922.0,72745951334788,11616634937538,86216551806926,133178909246311,154855847005920,91722778866297,25011825056893,
926.0,65490096188578,9430420404229,83189743437230,129152166027066,150232796550030,87499044521427,24767095236275,
930.0,58884828627309,7621303894094,80321092149517,125236030985854,145726418363825,83557934804120,24482233642169,
934.0,52884707479307,6132149193119,77603384296061,121425469338356,141336826297417,79876507320852,24161582891107,
938.0,47445186523779,4912689214439,75029615448667,117715502314096,137063800468588,76433358793914,23809406371564,
942.0,42523064682099,3919106592165,72593009373477,114101264979145,132906813113377,73208651748053,23429790464592,
946.0,38076832651882,3113537774746,70287032410063,110578055585065,128865054103512,70184102505053,23026586320124,
950.0,34066928379454,2463533378941,68105403772598,107141376947411,124937455977964,67342939691273,22603379789391,
954.0,30455913608756,1941501674319,66042102264131,103786970365990,121122718350866,64669841252812,22163480834580,
958.0,27208583237551,1524156406600,64091369864727,100510842598220,117419331574410,62150856736302,21709925941361,
962.0,24292018456118,1191984958294,62247712620350,97309286389138,113825599551948,59773320395169,21245488804549,
966.0,21675593726588,928748230235,60505899225189,94178895050417,110339661613517,57525759569189,20772695907809,
970.0,19330946652995,721019681033,58860957654295,91116571567366,106959513382634,55397801787665,20293844641388,
974.0,17231918750323,557767702155,57308170168840,88119532699467,103683026579254,53380083180008,19811022360055,
978.0,15354474088436,429982910572,55843066981997,85185308526839,100507967719035,51464160045376,19326125332998,
982.0,13676601795973,330349956378,54461418841156,82311737883472,97432015683272,49642424832050,18840876926838,
986.0,12178207482116,252961998425,53159228751041,79496960107213,94452778146890,47908027297137,18356844632307,
990.0,10840997784727,193075017491,51932723033618,76739403527353,91567806863640,46254801245366,17875455726955,
994.0,9648361489247,146898532059,50778341893944,74037771102061,88774611818197,44677196967102,17398011485729,
998.0,8585249986475,111418978608,49692729636362,71391023609766,86070674263900,43170219295022,16925699927363,
1002.0,7638059247688,84251945174,48672724653220,68798360790520,83453458672819,41729371061884,16459607131469,
1006.0,6794514988678,63519541735,47715349287938,66259200824416,80920423631405,40350601654834,16000727188747,
1010.0,6043562264350,47749401163,46817799655981,63773158524108,78469031720368,39030260313194,15549970861983,
1014.0,5375260375915,35792087502,45977435491196,61340022606875,76096758421771,37765053796652,15108173042964,
1018.0,4780683676058,26754010625,45191770070414,58959732397870,73801100099544,36552008050903,14676099093169,
1022.0,4251828616296,19943282452,44458460256677,56632354300222,71579581102028,35388433511535,14254450156069,
1026.0,3781527187967,14826281723,43775296690395,54358058349225,69429760036582,34271893709178,13843867527164,
1030.0,3363366756950,10993009152,43140194148296,52137095146793,67349235267152,33200176865668,13444936165334,
1034.0,2991616176058,8129604821,42551182081815,49969773449025,65335649685724,32171270199488,13058187426200,
1038.0,2661157972367,5996660702,42006395339882,47856438654058,63386694808222,31183336687046,12684101095143,
1042.0,2367426344424,4412191472,41504065075514,45797452409851,61500114244494,30234694053151,12323106795034,
1046.0,2106350661883,3238326749,41042509831096,43793173532397,59673706590746,29323795788574,11975584841460,
1050.0,1874304133749,2370958971,40620126793928,41843940394562,57905327791174,28449214014477,11641866616873,
1054.0,1668057297824,1731725755,40235383211238,39950054914923,56192893013738,27609624032695,11322234534595,
1058.0,1484735980259,1261826439,39886807952482,38111768244861,54534378082970,26803790417402,11016921664212,
1062.0,1321783378058,917272548,39572983206114,36329268221544,52927820510545,26030554517762,10726111091560,
1066.0,1176925926984,665253891,39292536298625,34602668624631,51371320162121,25288823253251,10449935089113,
1070.0,1048142630986,481368742,39044131624562,32932000246111,49863039596648,24577559093410,10188474175752,
1074.0,933637545744,347520315,38826462678549,31317203755998,48401204112063,23895771122534,9941756148201,
1078.0,831815127191,250324902,38638244182955,29758124322116,46984101528967,23242507097226,9709755169009,
1082.0,741258175061,179911312,38478204308630,28254507920121,45610081741701,22616846411365,9492390997129,
1086.0,660708121093,129018451,38345076990391,26805999250524,44277556064009,22017893888894,9289528445902,
1090.0,589047430925,92319172,38237594344123,25412141162960,42984996394399,21444774330316,9100977148724,
1094.0,525283907669,65915256,38154479198200,24072375474323,41730934224287,20896627743947,8926491704295,
1098.0,468536703333,46961360,38094437758320,22786045056797,40513959510124,20372605197987,8765772260675,
1102.0,418023861565,33385842,38056152432144,21552397064028,39332719428858,19871865234487,8618465580587,
1106.0,373051231451,23684095,38038274847616,20370587158840,38185917034403,19393570791281,8484166610153,
1110.0,333002607281,16766000,38039419107152,19239684603572,37072309831186,18936886583038,8362420550643,
1114.0,297330963284,11843647,38058155328273,18158678074355,35990708279352,18500976897782,8252725409490,
1118.0,265550665316,8348906,38093003530097,17126482063036,34939974244829,18085003770437,8154534984600,
1122.0,237230553382,5873085,38142427933965,16141943734861,33919019406174,17688125500293,8067262216757,
1126.0,211987799774,4122872,38204831755112,15203850116042,32926803628949,17309495484550,7990282830369,
1130.0,189482457482,2888246,38278552570888,14310935492890,31962333317288,16948261345359,7922939174126,
1134.0,169412622557,2019173,38361858358776,13461888912692,31024659751327,16603564332905,7864544171070,
1138.0,151510142181,1408708,38452944304635,12655361686046,30112877418262,16274538991966,7814385291964,
1142.0,135536807570,980801,38549930487421,11889974800342,29226122343989,15960313084025,7771728476116,
1146.0,121280977422,681484,38650860551202,11164326164457,28363570431492,15660007761212,7735821938704,
1150.0,108554583531,472552,38753701477870,10476997615261,27524435811517,15372737992146,7705899821663,
1154.0,97190475546,327014,38856344574617,9826561626881,26707969210397,15097613242891,7681185664599,
1158.0,87040066564,225844,38956607788085,9211587673873,25913456339388,14833738418751,7660895691351,
1162.0,77971245546,155661,39052239452456,8630648209161,25140216309316,14580215074428,7644241925377,
1166.0,69866526310,107073,39140923570545,8082324226859,24387600073920,14336142900941,7630435161835,
1170.0,62621406265,73505,39220286715620,7565210388648,23654988904841,14100621497776,7618687835484,
1174.0,56142911071,50361,39287906626369,7077919700347,22941792900843,13872752437798,7608216830823,
1178.0,50348304070,34436,39341322548455,6619087732415,22247449533492,13651641630574,7598246284242,
1182.0,45163941768,23501,39378047352998,6187376384582,21571422231243,13436401986818,7588010427519,
1186.0,40524258733,16006,39395581435467,5781477200390,20913199003579,13226156382835,7576756518194,
1190.0,36370867187,10881,39391428367729,5400114242288,20272291106600,13020040918937,7563747895642,
1194.0,32651758233,7382,39363112241856,5042046542031,19648231751228,12817208460146,7548267192641,
1198.0,29320593155,4999,39308196607089,4706070144498,19040574854982,12616832440944,7529619721465,
1202.0,26336074540,3378,39224304861721,4391019765775,18448893838073,12418110908697,7507137041517,
1206.0,23661388144,2279,39109141920270,4095770088401,17872780464387,12220270772696,7480180702885,
1210.0,21263707468,1534,38960516934344,3819236718187,17311843727776,12022572217862,7448146147306,
1214.0,19113753903,1031,38776366803560,3560376827992,16765708783888,11824313234075,7410466735354,
1218.0,17185406169,691,38554780172648,3318189514339,16234015927647,11624834204299,7366617856603,
1222.0,15455353419,463,38294021572972,3091715892885,15716419616340,11423522487216,7316121068363,
1226.0,13902787099,309,37992555333293,2880038958460,15212587538163,11219816923465,7258548198741,
1230.0,12509127151,206,37649068856076,2682283234896,14722199725917,11013212188849,7193525341398,
1234.0,11257778692,137,37262494834364,2497614239013,14244947715484,10803262913538,7120736662829,
1238.0,10133915729,91,36832031970667,2325237782164,13780533748556,10589587483442,7039927938466,
1242.0,9124288850,61,36357163755032,2164399131559,13328670019019,10371871438904,6950909731516,
1246.0,8217054210,40,35837674865252,2014382052319,12889077962298,10149870386824,6853560128473,
1250.0,7401621401,26,35273664768779,1874507749848,12461487586862,9923412345383,6747826947631,
1254.0,6668518102,17,34665558133937,1744133730693,12045636847025,9692399445955,6633729341885,
1258.0,6009269612,12,34014111697118,1622652598618,11641271056087,9456808924289,6511358724413,
1262.0,5416291626,8,33320417283193,1509490801201,11248142338796,9216693342965,6380878955613,
1266.0,4882794741,5,32585900737129,1404107340818,10866009122045,8972179998947,6242525741593,
1270.0,4402699421,3,31812316595078,1305992462505,10494635662641,8723469483930,6096605208424,
1274.0,3970560225,2,31001738401519,1214666329866,10133791610967,8470833380516,5943491631973,
1278.0,3581498297,1,30156544663533,1129677698885,9783251609256,8214611093995,5783624319993,
1282.0,3231141179,0,29279400521993,1050602598337,9442794923206,7955205836943,5617503660917,
1286.0,2915569150,0,28373235309971,977043024319,9112205105586,7693079801805,5445686371930,
1290.0,2631267372,0,27441216258546,908625655391,8791269690478,7428748574358,5268779996921,
1294.0,2375083192,0,26486718696776,845000593806,8479779916767,7162774858108,5087436722279,
1298.0,2144188043,0,25513293173296,785840137454,8177530479461,6895761595651,4902346594683,
1302.0,1936043435,0,24524629999439,730837586260,7884319307434,6628344587314,4714230239582,
1306.0,1748370590,0,23524521775416,679706086092,7599947366155,6361184719651,4523831191385,
1310.0,1579123325,0,22516824510132,632177512516,7324218483966,6094959925988,4331907956230,
1314.0,1426463816,0,21505417979967,588001396152,7056939200498,5830357008087,4139225935127,
1318.0,1288740953,0,20494165990932,546943890857,6797918635793,5568063451707,3946549339057,
1322.0,1164470982,0,19486877211764,508786785463,6546968378736,5308759369389,3754633228141,
1326.0,1052320200,0,18487267231885,473326559424,6303902393406,5053109700983,3564215804192,
1330.0,951089476,0,17498922468936,440373482326,6068536941991,4801756796546,3376011079905,
1334.0,859700403,0,16525266505826,409750756940,5840690522925,4555313497219,3190702038779,
1338.0,777182902,0,15569529379064,381293705211,5620183822960,4314356818027,3008934387925,
1342.0,702664130,0,14634720269817,354848996381,5406839681888,4079422322443,2831310991406,
1346.0,635358546,0,13723603969202,330273916230,5200483068710,3850999262538,2658387055289,
1350.0,574559010,0,12838681402142,307435676307,5000941068040,3629526541100,2490666117469,
1354.0,519628812,0,11982174402269,286210761879,4808042875633,3415389533719,2328596876183,
1358.0,469994525,0,11156014836756,266484317249,4621619801925,3208917790091,2172570871409,
1362.0,425139603,0,10361838087187,248149567009,4441505282553,3010383615270,2022921013694,
1366.0,384598633,0,9600980803255,231107271788,4267534894856,2820001513706,1879920935781,
1370.0,347952184,0,8874482762630,215265216977,4099546379426,2637928462243,1743785124326,
1374.0,314822185,0,8183092594851,200537732939,3937379665809,2464264963157,1614669772537,
1378.0,284867777,0,7527277061252,186845245195,3780876901545,2299056815154,1492674280139,
1382.0,257781586,0,6907233528100,174113853101,3629882483741,2142297529306,1377843315429,
1386.0,233286381,0,6322905227282,162274935539,3484243092477,1993931308336,1270169345756,
1390.0,211132068,0,5773998868335,151264782191,3343807725359,1853856501591,1169595538470,
1394.0,191092992,0,5260004147613,141024248992,3208427732607,1721929444441,1076018934904,
1398.0,172965511,0,4780214694386,131498436404,3077956852111,1597968589682,989293806422,
1402.0,156565819,0,4333749999144,122636389191,2952251243942,1481758839619,909235114724,
1406.0,141727978,0,3919577885137,114390816440,2831169523856,1373055990682,835622019268,
1410.0,128302163,0,3536537109094,106717830607,2714572795367,1271591207446,768201402723,
1414.0,116153072,0,3183359709644,99576704423,2602324680034,1177075449435,706691419452,
1418.0,105158497,0,2858692760592,92929644563,2494291345630,1089203781856,650785108703,
1422.0,95208042,0,2561119229382,86741581008,2390341531906,1007659510068,600154147535,
1426.0,86201967,0,2289177687153,80979971106,2290346573738,932118086793,554452840001,
1430.0,78050145,0,2041380664187,75614617371,2194180421420,862250750625,513322439094,
1434.0,70671124,0,1816231491999,70617498138,2101719657977,797727863847,476395868239,
1438.0,63991280,0,1612239519362,65962610195,2012843513346,738221926837,443302846863,
1442.0,57944063,0,1427933633265,61625822623,1927433875342,683410255058,413675335656,
1446.0,52469300,0,1261874056232,57584741055,1845375297339,632977312785,387153117931,
1450.0,47512587,0,1112662427835,53818581672,1766555002638,586616704946,363389247573,
1454.0,43024720,0,978950210206,50308054249,1690862885501,544032834935,342055045743,
1458.0,38961204,0,859445484575,47035253636,1618191508878,504942241659,322844333999,
1462.0,35281788,0,752918228176,43983559076,1548436098845,469074633577,305476652619,
1466.0,31950064,0,658204178363,41137540824,1481494535827,436173641016,289699315912,
1470.0,28933092,0,574207403657,38482873543,1417267342664,405997310591,275288277480,
1474.0,26201068,0,499901709880,36006256002,1355657669618,378318367314,262047891869,
1478.0,23727026,0,434331014119,33695336619,1296571276408,352924270834,249809745225,
1482.0,21486560,0,376608820172,31538644445,1239916511410,329617092517,238430776836,
1486.0,19457585,0,325916927111,29525525187,1185604288117,308213239600,227790926407,
1490.0,17620111,0,281503497917,27646081906,1133548059014,288543051789,217790525954,
1494.0,15956044,0,242680608480,25891120065,1083663786993,270450294316,208347620918,
1498.0,14449006,0,208821388955,24252096597,1035869914461,253791569804,199395362540,
1502.0,13084169,0,179356860070,22721072705,990087330276,238435669444,190879570649,
1506.0,11848109,0,153772556826,21290670127,946239334682,224262881949,182756527846,
1510.0,10728675,0,131605021546,19954030602,904251602375,211164276640,174991035042,
1514.0,9714860,0,112438237685,18704778321,864052143867,199040974947,167554735072,
1518.0,8796703,0,95900065464,17536985116,825571265296,187803422516,160424694954,
1522.0,7965180,0,81658730516,16445138215,788741526830,177370672148,153582227220,
1526.0,7212121,0,69419407417,15424110354,753497699826,167669685944,147011925210,
1530.0,6530128,0,58920931366,14469132079,719776722878,158634663290,140700884999,
1534.0,5912499,0,49932663505,13575766082,687517656901,150206399797,134638086772,
1538.0,5353166,0,42251528370,12739883405,656661639402,142331680869,128813909978,
1542.0,4846634,0,35699235886,11957641397,627151838055,134962712394,123219758956,
1546.0,4387925,0,30119694998,11225463271,598933403721,128056589983,117847778506,
1550.0,3972529,0,25376621599,10540019161,571953423042,121574807266,112690641640,
1554.0,3596364,0,21351339661,9898208551,546160870715,115482803058,107741394538,
1558.0,3255731,0,17940771512,9297143997,521506561581,109749546564,102993346168,
1562.0,2947280,0,15055610788,8734136021,497943102613,104347159340,98439992301,
1566.0,2667976,0,12618669797,8206679113,475424844924,99250572362,94074965590,
1570.0,2415070,0,10563391765,7712438737,453907835894,94437216293,89892005023,
1574.0,2186073,0,8832517485,7249239291,433349771483,89886742867,85884939474,
1578.0,1978730,0,7376895481,6815052932,413709948847,85580775198,82047681227,
1582.0,1790998,0,6154424499,6407989206,394949219307,81502684802,78374226296,
1586.0,1621026,0,5129117272,6026285430,377029941768,77637393099,74858659124,
1590.0,1467139,0,4270274675,5668297768,359915936638,73971195244,71495159859,
1594.0,1327818,0,3551759843,5332492944,343572440317,70491604184,68278012905,
1598.0,1201688,0,2951362278,5017440550,327966060311,67187212965,65201615791,
1602.0,1087504,0,2450242602,4721805911,313064731020,64047573407,62260487732,
1606.0,984137,0,2032449219,4444343453,298837670254,61063089412,59449277439,
1610.0,890565,0,1684498818,4183890546,285255336502,58224923286,56762769938,
1614.0,805864,0,1395013330,3939361792,272289387007,55524913598,54195892261,
1618.0,729194,0,1154406587,3709743707,259912636671,52955503232,51743717948,
1622.0,659796,0,954614601,3494089793,248099017815,50509676401,49401470395,
1626.0,596982,0,788863966,3291515948,236823540822,48180903544,47164525090,
1630.0,540131,0,651473483,3101196210,226062255680,45963093101,45028410833,
